0.496,0.00668377,-1.98169,0.142036,3.10716,0.0381914,-0.0946482,-1.38736
0.516,0.00668377,-1.98169,0.142036,3.10716,0.0383495,-0.0944901,-1.38706
0.536,0.00668377,-1.98169,0.142036,3.10716,0.0381914,-0.0946482,-1.38726
0.556,0.00668377,-1.98169,0.142036,3.10716,0.0380332,-0.0944901,-1.38736
0.576,0.00668377,-1.98171,0.142082,3.10708,0.0381914,-0.0946482,-1.38706
0.596,0.00668377,-1.98169,0.142036,3.10708,0.0381123,-0.0945691,-1.38747
0.616,0.00664725,-1.98169,0.142036,3.10716,0.0381914,-0.0944901,-1.38716
0.636,0.00668377,-1.98169,0.142036,3.10716,0.0381123,-0.0945691,-1.38757
0.656,0.00668377,-1.98171,0.142082,3.10708,0.0382704,-0.0945691,-1.38726
0.676,0.00668377,-1.98169,0.142036,3.10708,0.0380332,-0.0944901,-1.38706
0.696,0.00664725,-1.98169,0.142036,3.10716,0.0381123,-0.0945691,-1.38757
0.716,0.00668377,-1.98169,0.142036,3.10708,0.0381914,-0.0944901,-1.38706
0.736,0.00668377,-1.98169,0.142036,3.10708,0.0381123,-0.0945691,-1.38736
0.756,0.00664725,-1.98169,0.142036,3.10716,0.0381123,-0.094411,-1.38716
0.776,0.00664725,-1.98169,0.142036,3.10708,0.0381914,-0.0946482,-1.38726
0.796,0.00668377,-1.98169,0.142036,3.10716,0.0381123,-0.0945691,-1.38685
0.816,0.00668377,-1.98169,0.142036,3.10716,0.0382704,-0.0945691,-1.38726
0.836,0.00664725,-1.98171,0.142082,3.10716,0.0381123,-0.0945691,-1.38726
0.856,0.00668377,-1.98169,0.142036,3.10716,0.0382704,-0.0945691,-1.38695
0.876,0.00668377,-1.98169,0.142036,3.10716,0.0381914,-0.0946482,-1.38716
0.896,0.00668377,-1.98169,0.142036,3.10716,0.0382704,-0.0945691,-1.38685
0.916,0.00668377,-1.98171,0.142082,3.10716,0.0381914,-0.0946482,-1.38706
0.936,0.00664725,-1.98169,0.142036,3.10716,0.0382704,-0.0945691,-1.38716
0.956,0.00668377,-1.98169,0.142036,3.10716,0.0381123,-0.094411,-1.38716
0.976,0.00668377,-1.98169,0.142036,3.10716,0.0383495,-0.0946482,-1.38706
0.996,0.00668377,-1.98169,0.142036,3.10708,0.0381123,-0.0945691,-1.38726
1.016,0.00668377,-1.98169,0.142036,3.10716,0.0381914,-0.0946482,-1.38706
1.036,0.00668377,-1.98169,0.142036,3.10716,0.0380332,-0.0944901,-1.38685
1.056,0.00668377,-1.98171,0.142082,3.10708,0.0380332,-0.0944901,-1.38706
1.076,0.00664725,-1.98169,0.142036,3.10708,0.0381914,-0.0944901,-1.38706
1.096,0.00668377,-1.98171,0.142082,3.10708,0.0381914,-0.0944901,-1.38695
1.116,0.00668377,-1.98169,0.142036,3.10708,0.0381123,-0.0945691,-1.38664
1.136,0.00668377,-1.98169,0.142036,3.10708,0.0381123,-0.0945691,-1.38695
1.156,0.00668377,-1.98169,0.142036,3.10716,0.0381914,-0.0946482,-1.38706
1.176,0.00668377,-1.98169,0.142036,3.10716,0.0381914,-0.0944901,-1.38695
1.196,0.00668377,-1.98169,0.142036,3.10716,0.0382704,-0.0945691,-1.38706
1.216,0.00668377,-1.98171,0.142082,3.10716,0.0381914,-0.0946482,-1.38716
1.236,0.00668377,-1.98169,0.142036,3.10708,0.0381123,-0.0945691,-1.38706
1.256,0.00668377,-1.98169,0.142036,3.10716,0.0382704,-0.0945691,-1.38736
1.276,0.00664725,-1.98169,0.142036,3.10716,0.0381914,-0.0944901,-1.38695
1.296,0.00668377,-1.98169,0.142036,3.10716,0.0381123,-0.0945691,-1.38726
1.316,0.00668377,-1.98169,0.142036,3.10716,0.0382704,-0.0945691,-1.38706
1.336,0.00668377,-1.98169,0.142036,3.10716,0.0381914,-0.0944901,-1.38706
1.356,0.00668377,-1.98169,0.142036,3.10716,0.0381914,-0.0944901,-1.38695
1.376,0.00668377,-1.98169,0.142036,3.10716,0.0381914,-0.0946482,-1.38706
1.396,0.00668377,-1.98171,0.142082,3.10716,0.0381914,-0.0944901,-1.38706
1.416,0.00664725,-1.98171,0.14199,3.10716,0.0381123,-0.0945691,-1.38706
1.436,0.00668377,-1.98169,0.142036,3.10716,0.0381123,-0.094411,-1.38706
1.456,0.00668377,-1.98169,0.142036,3.10708,0.0380332,-0.0944901,-1.38706
1.476,0.00668377,-1.98169,0.142036,3.10716,0.0381914,-0.0944901,-1.38716
1.496,0.00668377,-1.98169,0.142036,3.10708,0.0382704,-0.094411,-1.38716
1.516,0.00668377,-1.98169,0.142036,3.10708,0.0381914,-0.0944901,-1.38706
1.536,0.00668377,-1.98171,0.142082,3.10708,0.0381914,-0.0946482,-1.38736
1.556,0.00668377,-1.98171,0.142082,3.10716,0.0382704,-0.0945691,-1.38706
1.576,0.00668377,-1.98169,0.142036,3.10708,0.0381123,-0.094411,-1.38736
1.596,0.00668377,-1.98171,0.142082,3.10708,0.0381123,-0.0945691,-1.38716
1.616,0.00664725,-1.98171,0.142082,3.10716,0.0383495,-0.0944901,-1.38695
1.636,0.00668377,-1.98169,0.142036,3.10716,0.0382704,-0.0945691,-1.38716
1.656,0.00668377,-1.98169,0.142036,3.10708,0.0383495,-0.0944901,-1.38706
1.676,0.00668377,-1.98169,0.142036,3.10716,0.0381123,-0.0945691,-1.38726
1.696,0.00668377,-1.98169,0.142036,3.10708,0.0383495,-0.0944901,-1.38706
1.716,0.00668377,-1.98169,0.142036,3.10716,0.0381914,-0.0944901,-1.38706
1.736,0.00668377,-1.98169,0.142036,3.10708,0.0381914,-0.0946482,-1.38685
1.756,0.00668377,-1.98169,0.142036,3.10708,0.0381914,-0.0946482,-1.38716
1.776,0.00668377,-1.98169,0.142036,3.10708,0.0381914,-0.0944901,-1.38747
1.796,0.00668377,-1.98169,0.142036,3.10708,0.0381914,-0.0944901,-1.38716
1.816,0.00668377,-1.98171,0.142082,3.10716,0.0381914,-0.0944901,-1.38716
1.836,0.00668377,-1.98171,0.142082,3.10708,0.0381123,-0.094411,-1.38706
1.856,0.00668377,-1.98169,0.142036,3.10708,0.0381914,-0.0944901,-1.38716
1.876,0.00668377,-1.98169,0.142036,3.10708,0.0382704,-0.0945691,-1.38716
1.896,0.00668377,-1.98169,0.142036,3.10716,0.0381914,-0.0944901,-1.38716
1.916,0.00668377,-1.98169,0.142036,3.10716,0.0381123,-0.094411,-1.38726
1.936,0.00664725,-1.98169,0.142036,3.10716,0.0381914,-0.0946482,-1.38706
1.956,0.00668377,-1.98169,0.142036,3.10708,0.0381123,-0.0945691,-1.38736
1.976,0.00664725,-1.98171,0.142082,3.10716,0.0381123,-0.0945691,-1.38716
1.996,0.00668377,-1.98169,0.142036,3.10708,0.0381914,-0.0946482,-1.38726
2.016,0.00668377,-1.98169,0.142036,3.10708,0.0381123,-0.0945691,-1.38685
2.036,0.00668377,-1.98169,0.142036,3.10708,0.0381914,-0.0944901,-1.38736
2.056,0.00668377,-1.98169,0.142036,3.10708,0.0381123,-0.0945691,-1.38726
2.076,0.00664725,-1.98169,0.142036,3.10708,0.0382704,-0.0945691,-1.38685
2.096,0.00668377,-1.98169,0.142036,3.10708,0.0381914,-0.0944901,-1.38716
2.116,0.00668377,-1.98169,0.142036,3.10716,0.0381914,-0.0946482,-1.38736
2.136,0.00668377,-1.98169,0.142036,3.10716,0.0381914,-0.0946482,-1.38695
2.156,0.00668377,-1.98169,0.142036,3.10716,0.0381914,-0.0944901,-1.38747
2.176,0.00664725,-1.98169,0.142036,3.10708,0.0381914,-0.0946482,-1.38695
2.196,0.00664725,-1.98171,0.142082,3.10716,0.0381914,-0.0946482,-1.38716
2.216,0.00668377,-1.98169,0.142036,3.10716,0.0381914,-0.0946482,-1.38716
2.236,0.00668377,-1.98171,0.142082,3.10716,0.0381914,-0.0946482,-1.38706
2.256,0.00668377,-1.98174,0.142036,3.10716,0.0382704,-0.0945691,-1.38736
2.276,0.00664725,-1.98171,0.142082,3.10716,0.0381914,-0.0946482,-1.38716
2.296,0.00664725,-1.98174,0.142036,3.10716,0.0381914,-0.0946482,-1.38716
2.316,0.00664725,-1.98171,0.142082,3.10716,0.0381914,-0.0946482,-1.38716
2.336,0.00664725,-1.98174,0.142036,3.10716,0.0382704,-0.0947273,-1.38716
2.356,0.00668377,-1.98174,0.142036,3.10716,0.0382704,-0.0947273,-1.38706
2.376,0.00664725,-1.98174,0.142036,3.10716,0.0382704,-0.0947273,-1.38706
2.396,0.00664725,-1.98171,0.142082,3.10716,0.0381914,-0.0946482,-1.38695
2.416,0.00668377,-1.98171,0.142082,3.10716,0.0381914,-0.0946482,-1.38726
2.436,0.00664725,-1.98169,0.142036,3.10716,0.0380332,-0.0944901,-1.38736
2.456,0.00664725,-1.98169,0.142036,3.10716,0.0381123,-0.094411,-1.38695
2.476,0.00664725,-1.98169,0.142036,3.10716,0.0381123,-0.0945691,-1.38726
2.496,0.00664725,-1.98166,0.142082,3.10708,0.0381123,-0.0945691,-1.38716
2.516,0.00668377,-1.98166,0.142082,3.10708,0.0381123,-0.094411,-1.38706
2.536,0.00668377,-1.9816,0.142082,3.10699,0.0382704,-0.094411,-1.38706
2.556,0.00668377,-1.9815,0.142082,3.10691,0.0381123,-0.094411,-1.38695
2.576,0.00664725,-1.98131,0.142127,3.10674,0.0380332,-0.0943319,-1.38736
2.596,0.00664725,-1.9809,0.142355,3.1064,0.0380332,-0.0941738,-1.38695
2.616,0.00664725,-1.98025,0.143176,3.1058,0.0380332,-0.0941738,-1.38685
2.636,0.00668377,-1.97916,0.144545,3.10469,0.0379542,-0.093304,-1.38716
2.656,0.00664725,-1.97759,0.146096,3.10299,0.0360565,-0.09109,-1.38798
2.676,0.00664725,-1.97541,0.147555,3.10077,0.0325773,-0.0874527,-1.38839
2.696,0.00668377,-1.97264,0.14865,3.09779,0.0271214,-0.0816805,-1.38829
2.716,0.00668377,-1.96922,0.149471,3.09378,0.0218236,-0.0736943,-1.38829
2.736,0.00668377,-1.96515,0.149745,3.08918,0.0176329,-0.0649174,-1.38819
2.756,0.00668377,-1.96051,0.149699,3.08415,0.0147863,-0.0562196,-1.38819
2.776,0.00668377,-1.9553,0.149608,3.07853,0.0147863,-0.0468892,-1.38808
2.796,0.00668377,-1.94965,0.149516,3.07248,0.017791,-0.0378751,-1.38808
2.816,0.00664725,-1.94354,0.149471,3.06634,0.023326,-0.0301261,-1.38808
2.836,0.00668377,-1.93713,0.149653,3.05987,0.0302843,-0.0236423,-1.38808
2.856,0.00668377,-1.93054,0.150064,3.05305,0.0363727,-0.0175538,-1.38808
2.876,0.00668377,-1.92372,0.150109,3.04589,0.0412752,-0.0124932,-1.38788
2.896,0.00664725,-1.91672,0.150292,3.03856,0.045545,-0.00838154,-1.38788
2.916,0.00668377,-1.90944,0.150383,3.03081,0.0493404,-0.00458613,-1.38788
2.936,0.00668377,-1.90195,0.150566,3.02271,0.0528195,-0.000948854,-1.38777
2.956,0.00668377,-1.89432,0.150702,3.01359,0.0562196,0.00308378,-1.38788
2.976,0.00668377,-1.88639,0.150885,3.00413,0.0594615,0.00632569,-1.38829
2.996,0.00668377,-1.87827,0.150839,2.99425,0.0612011,0.00901411,-1.38798
3.016,0.00668377,-1.87002,0.15093,2.98342,0.0623081,0.0113862,-1.38788
3.036,0.00668377,-1.86152,0.150885,2.97217,0.0630988,0.013284,-1.38808
3.056,0.00668377,-1.85272,0.15052,2.96033,0.0636523,0.0149445,-1.38788
3.076,0.00668377,-1.84365,0.150155,2.9478,0.064443,0.0163677,-1.38788
3.096,0.00668377,-1.8344,0.149927,2.93493,0.0649965,0.0177119,-1.38798
3.116,0.00668377,-1.82479,0.149745,2.92121,0.0650756,0.0192143,-1.38798
3.136,0.00668377,-1.81477,0.149699,2.90715,0.06555,0.0203213,-1.38808
3.156,0.00668377,-1.80453,0.149745,2.89292,0.0665779,0.0210329,-1.38798
3.176,0.00668377,-1.79394,0.149927,2.87792,0.0670524,0.0216655,-1.38788
3.196,0.00668377,-1.78297,0.150201,2.86309,0.0676059,0.0220609,-1.38808
3.216,0.00668377,-1.77165,0.150155,2.84826,0.0676849,0.0222981,-1.38829
3.236,0.00668377,-1.75992,0.14979,2.83301,0.067764,0.0225353,-1.38798
3.256,0.00668377,-1.74787,0.149516,2.81767,0.0679221,0.0223771,-1.38788
3.276,0.00668377,-1.73568,0.149197,2.80182,0.0678431,0.0224562,-1.38819
3.296,0.00668377,-1.72311,0.149152,2.78554,0.0679221,0.0223771,-1.38798
3.316,0.00668377,-1.71035,0.149243,2.76909,0.0679221,0.0225353,-1.38788
3.336,0.00668377,-1.69753,0.149608,2.7523,0.0680803,0.0223771,-1.38798
3.356,0.00668377,-1.68458,0.149927,2.73517,0.0680803,0.0223771,-1.38788
3.376,0.00668377,-1.67171,0.150383,2.71787,0.0681594,0.0224562,-1.38788
3.396,0.00668377,-1.65917,0.150474,2.70049,0.0681594,0.0222981,-1.38808
3.416,0.00668377,-1.64676,0.150155,2.68276,0.0680803,0.0223771,-1.38788
3.436,0.00668377,-1.6346,0.150064,2.66521,0.0680012,0.0222981,-1.38788
3.456,0.00668377,-1.62265,0.149608,2.64757,0.0682384,0.022219,-1.38788
3.476,0.00668377,-1.61076,0.14906,2.62967,0.0680012,0.0224562,-1.38808
3.496,0.00668377,-1.59903,0.148787,2.61177,0.0680803,0.022219,-1.38788
3.516,0.00668377,-1.58736,0.148331,2.59413,0.0680012,0.0221399,-1.38788
3.536,0.00668377,-1.57557,0.147783,2.57624,0.0680012,0.0222981,-1.38788
3.556,0.00668377,-1.56379,0.14751,2.55868,0.0680803,0.022219,-1.38808
3.576,0.00668377,-1.55209,0.147099,2.54155,0.0680012,0.0222981,-1.38788
3.596,0.00668377,-1.54023,0.146506,2.52442,0.0679221,0.022219,-1.38798
3.616,0.00668377,-1.52842,0.146096,2.5078,0.0680012,0.0222981,-1.38788
3.636,0.0067203,-1.51671,0.145685,2.49144,0.0680803,0.022219,-1.38788
3.656,0.00668377,-1.50498,0.14532,2.47516,0.0680012,0.0221399,-1.38788
3.676,0.0067203,-1.4932,0.145411,2.45931,0.0680012,0.0221399,-1.38798
3.696,0.0067203,-1.4815,0.145639,2.44389,0.0680803,0.0220609,-1.38788
3.716,0.0067203,-1.46993,0.146004,2.42897,0.0680803,0.0220609,-1.38777
3.736,0.00668377,-1.45861,0.146689,2.41483,0.0680012,0.0219818,-1.38788
3.756,0.00668377,-1.44751,0.14719,2.40102,0.0680803,0.022219,-1.38788
3.776,0.00668377,-1.43654,0.147555,2.3873,0.0680803,0.0220609,-1.38798
3.796,0.00668377,-1.42587,0.147966,2.37426,0.0680803,0.0220609,-1.38788
3.816,0.00668377,-1.4155,0.148148,2.36173,0.0680012,0.0219818,-1.38788
3.836,0.00668377,-1.4051,0.148011,2.34946,0.0680803,0.0220609,-1.38777
3.856,0.00664725,-1.3947,0.148057,2.33796,0.0680012,0.0219818,-1.38788
3.876,0.00664725,-1.38444,0.148148,2.32688,0.0681594,0.0221399,-1.38798
3.896,0.00664725,-1.37401,0.148239,2.31597,0.0680012,0.0222981,-1.38788
3.916,0.00664725,-1.36353,0.148878,2.30557,0.0682384,0.022219,-1.38798
3.936,0.00664725,-1.353,0.149334,2.29552,0.0680803,0.022219,-1.38808
3.956,0.00664725,-1.3423,0.149699,2.28555,0.0681594,0.0222981,-1.38788
3.976,0.00664725,-1.3315,0.150246,2.27617,0.0680803,0.022219,-1.38798
3.996,0.00664725,-1.32053,0.150611,2.26705,0.0680803,0.0223771,-1.38808
4.016,0.00664725,-1.30918,0.150885,2.25802,0.0680803,0.0223771,-1.38788
4.036,0.00664725,-1.29764,0.151295,2.2495,0.0681594,0.0222981,-1.38788
4.056,0.00664725,-1.28596,0.151843,2.24115,0.0680803,0.022219,-1.38788
4.076,0.00661073,-1.27415,0.152527,2.23331,0.0681594,0.0221399,-1.38788
4.096,0.00664725,-1.26213,0.153485,2.22589,0.0680012,0.0221399,-1.38788
4.116,0.00661073,-1.25018,0.154306,2.21882,0.0682384,0.022219,-1.38788
4.136,0.00664725,-1.23818,0.1554,2.212,0.0681594,0.0221399,-1.38777
4.156,0.00661073,-1.22618,0.156495,2.20578,0.0682384,0.0219027,-1.38798
4.176,0.00664725,-1.21437,0.156814,2.1999,0.0683175,0.0219818,-1.38808
4.196,0.00664725,-1.20286,0.156723,2.19462,0.068871,0.0209539,-1.38777
4.216,0.00661073,-1.19148,0.156221,2.18976,0.0687919,0.0197678,-1.38788
4.236,0.00661073,-1.18019,0.1554,2.18516,0.0687919,0.0202422,-1.38777
4.256,0.00661073,-1.16914,0.154716,2.18132,0.0687919,0.0205585,-1.38777
4.276,0.00661073,-1.1582,0.154306,2.17842,0.0691873,0.020005,-1.38798
4.296,0.00661073,-1.14736,0.153986,2.1757,0.0694245,0.0197678,-1.38808
4.316,0.00661073,-1.13667,0.154169,2.1734,0.0695036,0.0196887,-1.38777
4.336,0.00661073,-1.12605,0.154762,2.17152,0.0698198,0.0195306,-1.38788
4.356,0.00661073,-1.11562,0.155218,2.1705,0.0705315,0.0186608,-1.38757
4.376,0.0065742,-1.10542,0.155674,2.17024,0.0725083,0.0165259,-1.38788
4.396,0.0065742,-1.09515,0.15613,2.17024,0.0751967,0.0141537,-1.38777
4.416,0.0065742,-1.08478,0.156495,2.17033,0.0761455,0.013363,-1.38634
4.436,0.0065742,-1.07436,0.157042,2.17024,0.0762246,0.013284,-1.38223
4.456,0.0065742,-1.06388,0.157955,2.17024,0.0762246,0.0134421,-1.37822
4.476,0.0065742,-1.0534,0.159141,2.17024,0.0763828,0.0131258,-1.37575
4.496,0.0065742,-1.04294,0.160646,2.17024,0.076699,0.0129677,-1.37421
4.516,0.0065742,-1.03265,0.162425,2.17024,0.0770153,0.0124932,-1.3737
4.536,0.0065742,-1.02258,0.164112,2.17024,0.0772525,0.0119397,-1.3737
4.556,0.0065742,-1.01283,0.165618,2.17016,0.077806,0.0115444,-1.3737
4.576,0.0065742,-1.00328,0.166803,2.17024,0.0786758,0.0105165,-1.3737
4.596,0.00650116,-0.994128,0.167214,2.17024,0.0803363,0.00885597,-1.3737
4.616,0.00650116,-0.985467,0.167624,2.17016,0.082234,0.00680012,-1.3737
4.636,0.00646463,-0.977214,0.167898,2.17007,0.0838945,0.00482334,-1.3737
4.656,0.00646463,-0.969367,0.16767,2.16982,0.0853969,0.00316285,-1.3737
4.676,0.00646463,-0.9622,0.167396,2.16965,0.0865829,0.00197678,-1.3737
4.696,0.00646463,-0.955494,0.166986,2.16965,0.0874527,0.001107,-1.3737
4.716,0.00650116,-0.949249,0.166347,2.16965,0.0873736,0.00134421,-1.3738
4.736,0.00646463,-0.943412,0.165663,2.16965,0.0868992,0.00166049,-1.3739
4.756,0.00646463,-0.937819,0.165116,2.16965,0.0869783,0.00173957,-1.37565
4.776,0.00646463,-0.932579,0.164705,2.16965,0.0868201,0.00189771,-1.37637
4.796,0.00650116,-0.927773,0.164295,2.16965,0.0869783,0.00221399,-1.37699
4.816,0.00646463,-0.923484,0.164021,2.16965,0.0862667,0.00292563,-1.3774
4.836,0.00646463,-0.91971,0.163884,2.16965,0.0853969,0.00395356,-1.3775
4.856,0.00650116,-0.916126,0.163884,2.16965,0.0853178,0.00403263,-1.37771
4.876,0.00650116,-0.912732,0.164021,2.16965,0.085555,0.00379542,-1.37781
4.896,0.00650116,-0.909528,0.164204,2.16956,0.0856341,0.0035582,-1.37781
4.916,0.00650116,-0.906596,0.164021,2.16965,0.0853969,0.00395356,-1.37781
4.936,0.00650116,-0.904017,0.163793,2.16965,0.0853178,0.00419077,-1.37822
4.956,0.00650116,-0.901682,0.162972,2.16965,0.0851597,0.00434891,-1.37925
4.976,0.00650116,-0.89951,0.161786,2.16965,0.0853178,0.00403263,-1.37945
4.996,0.00650116,-0.89761,0.160327,2.16965,0.0856341,0.00371635,-1.37935
5.016,0.00650116,-0.895845,0.158548,2.16973,0.0853969,0.00395356,-1.37935
5.036,0.00653768,-0.894026,0.156404,2.16982,0.0852387,0.00426984,-1.37945
5.056,0.00653768,-0.892261,0.153713,2.16973,0.0853178,0.00419077,-1.37935
5.076,0.00653768,-0.890523,0.150794,2.16973,0.0853969,0.00379542,-1.37935
5.096,0.00653768,-0.888731,0.147783,2.16973,0.0857132,0.00332099,-1.37935
5.116,0.00653768,-0.886885,0.144682,2.16973,0.0858713,0.00332099,-1.37925
5.136,0.00653768,-0.884849,0.141261,2.16973,0.0858713,0.00347913,-1.37904
5.156,0.00653768,-0.88265,0.137749,2.16973,0.0861876,0.00363727,-1.37812
5.176,0.00653768,-0.880261,0.1341,2.16982,0.0862667,0.0035582,-1.37586
5.196,0.00653768,-0.877817,0.130359,2.16982,0.0865039,0.0030047,-1.3739
5.216,0.00653768,-0.875102,0.126437,2.16982,0.0880062,0.00134421,-1.37144
5.236,0.00653768,-0.872007,0.121876,2.16973,0.0903784,-0.00118607,-1.3661
5.256,0.00653768,-0.868613,0.116813,2.16973,0.0933831,-0.00419077,-1.35931
5.276,0.00653768,-0.865084,0.111065,2.16973,0.0954389,-0.00640477,-1.3514
5.296,0.00650116,-0.861201,0.104543,2.16973,0.0963878,-0.00782805,-1.33938
5.316,0.00653768,-0.85702,0.0976099,2.16973,0.0970994,-0.00838154,-1.32284
5.336,0.00653768,-0.852568,0.090312,2.16973,0.0970994,-0.00853969,-1.30239
5.356,0.00653768,-0.847898,0.0827404,2.16973,0.0970994,-0.0082234,-1.27732
5.376,0.00653768,-0.843038,0.0752144,2.16973,0.0970203,-0.00830247,-1.25195
5.396,0.00653768,-0.837879,0.0676428,2.16973,0.0970203,-0.00861876,-1.23273
5.416,0.00653768,-0.832504,0.0601624,2.16965,0.0974948,-0.00940947,-1.2204
5.436,0.00653768,-0.827074,0.0534118,2.16965,0.0975738,-0.0104374,-1.21588
5.456,0.00653768,-0.821616,0.0469805,2.16965,0.0985227,-0.0113862,-1.21578
5.476,0.0065742,-0.815969,0.0403211,2.16965,0.0993925,-0.012256,-1.21486
5.496,0.00653768,-0.810376,0.0333881,2.16965,0.100104,-0.0129677,-1.21229
5.516,0.00653768,-0.804702,0.0265006,2.16965,0.100737,-0.0139165,-1.20715
5.536,0.0065742,-0.798892,0.01975,2.16965,0.101765,-0.0151026,-1.19996
5.556,0.0065742,-0.793136,0.0138205,2.16965,0.103662,-0.0171584,-1.19369
5.576,0.0065742,-0.787353,0.00811896,2.16965,0.10643,-0.0199259,-1.19081
5.596,0.0065742,-0.781461,0.00232622,2.16965,0.109988,-0.0236423,-1.18876
5.616,0.0065742,-0.775434,-0.00323846,2.16965,0.113388,-0.0276749,-1.18681
5.636,0.0065742,-0.769244,-0.00889436,2.16965,0.117421,-0.0324983,-1.1867
5.656,0.0065742,-0.763081,-0.0146871,2.16965,0.121928,-0.0371635,-1.1865
5.676,0.0065742,-0.756999,-0.0202518,2.16965,0.125802,-0.0415124,-1.18588
5.696,0.0065742,-0.750836,-0.0257708,2.16965,0.130309,-0.0461776,-1.18588
5.716,0.0065742,-0.7447,-0.031518,2.16973,0.134342,-0.0505265,-1.18588
5.736,0.0065742,-0.738673,-0.0373563,2.16965,0.13624,-0.05448,-1.18588
5.756,0.0065742,-0.732673,-0.0431491,2.16965,0.139323,-0.0594615,-1.18578
5.776,0.0065742,-0.726835,-0.0492155,2.16965,0.144305,-0.0642849,-1.18547
5.796,0.0065742,-0.721161,-0.0552819,2.16965,0.149445,-0.0694245,-1.18526
5.816,0.0065742,-0.715514,-0.0613027,2.16965,0.154742,-0.0748804,-1.18526
5.836,0.0065742,-0.709975,-0.0670498,2.16965,0.158617,-0.0795456,-1.18537
5.856,0.0065742,-0.704708,-0.0722496,2.16973,0.161305,-0.0853969,-1.18526
5.876,0.0065742,-0.699468,-0.0768564,2.16965,0.163915,-0.0905365,-1.18526
5.896,0.0065742,-0.694337,-0.0812808,2.16973,0.167156,-0.0967831,-1.18526
5.916,0.00661073,-0.689477,-0.0857964,2.16973,0.169133,-0.102239,-1.18537
5.936,0.00661073,-0.684563,-0.090312,2.16973,0.169054,-0.107853,-1.18537
5.956,0.0065742,-0.679649,-0.0948276,2.16965,0.168501,-0.113151,-1.18526
5.976,0.0065742,-0.675033,-0.0993888,2.16973,0.169608,-0.118686,-1.18526
5.996,0.00661073,-0.670608,-0.104269,2.16973,0.173878,-0.124537,-1.18537
6.016,0.0065742,-0.666155,-0.109195,2.16973,0.179017,-0.129677,-1.18537
6.036,0.0065742,-0.661811,-0.114121,2.16965,0.184078,-0.134895,-1.18547
6.056,0.0065742,-0.657684,-0.119139,2.16973,0.188506,-0.139956,-1.18537
6.076,0.0065742,-0.653666,-0.124247,2.16973,0.193013,-0.144779,-1.18547
6.096,0.0065742,-0.649865,-0.129356,2.16973,0.19752,-0.14897,-1.18537
6.116,0.0065742,-0.646145,-0.134328,2.16965,0.200366,-0.152133,-1.18537
6.136,0.00661073,-0.642561,-0.139436,2.16973,0.202106,-0.155296,-1.18537
6.156,0.00661073,-0.639141,-0.144545,2.16973,0.203529,-0.157193,-1.18537
6.176,0.0065742,-0.635828,-0.149745,2.16973,0.204636,-0.1583,-1.18537
6.196,0.0065742,-0.632489,-0.154899,2.16973,0.205664,-0.159328,-1.18526
6.216,0.0065742,-0.629312,-0.160053,2.16973,0.206376,-0.159724,-1.18537
6.236,0.00661073,-0.62619,-0.165207,2.16973,0.206139,-0.159961,-1.18526
6.256,0.0065742,-0.622932,-0.170407,2.16973,0.206771,-0.160277,-1.18526
6.276,0.0065742,-0.619592,-0.175743,2.16973,0.207087,-0.160752,-1.18506
